frame,action,winner_attempt,production_run_path_original,archive_run_path,prompt_path,prompt_sha256,source_imagegen_path,source_imagegen_sha256,raw_path,raw_sha256,alpha_path,alpha_sha256,winner_source_path,winner_sha256,accepted_path,accepted_sha256,source_equals_accepted,provenance_path,parent_gate_summary,source_frame,source_candidate_status,source_status_history,source_manifest_path,source_manifest_row_count,selection_evidence_path,final_acceptance_basis
00,idle,03,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-00-attempt-03.txt,ae0b6d1471b1543ac2a29d63b77d1aeb6d70e01a32e519bcd1c74d04bb46c1f8,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_qIWvNKPObiPG1L4hCY8wHPYh.png,26aba2b8a61ec422cb125f517aa3d188ea40cfda574f63cb20bfaaa139302369,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-00-attempt-03-raw.png,26aba2b8a61ec422cb125f517aa3d188ea40cfda574f63cb20bfaaa139302369,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-00-attempt-03-alpha.png,061b5c12a20f9b133b731a4caf01ca3da7f0c7d596e6f7f57604fedd97c05edf,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-00.png,061b5c12a20f9b133b731a4caf01ca3da7f0c7d596e6f7f57604fedd97c05edf,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-00.png,061b5c12a20f9b133b731a4caf01ca3da7f0c7d596e6f7f57604fedd97c05edf,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-00-attempt-03-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,00,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
23,sniff,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-23-attempt-01.txt,c3063751d7c7caf3066ac365b65858a5723c8fd66973130d33195ad296ba2a81,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_NPPiHt01NQdee0M1RuoOHUnZ.png,e36d509784e53aacdd182c3ab3d4c17b5e81faea44ce883ac6c39dbbf882fd0c,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-23-attempt-01-raw.png,e36d509784e53aacdd182c3ab3d4c17b5e81faea44ce883ac6c39dbbf882fd0c,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-23-attempt-01-alpha.png,85f47563efe8297a435ec3894b34c6164f792ada749bbdf9ad8e9bc06e25a883,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-23.png,85f47563efe8297a435ec3894b34c6164f792ada749bbdf9ad8e9bc06e25a883,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-23.png,85f47563efe8297a435ec3894b34c6164f792ada749bbdf9ad8e9bc06e25a883,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-23-attempt-01-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,23,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
24,sniff,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-24-attempt-01.txt,e0e100adadd6c8b76b94e67a7f22bd64711a2f61a6990163470580a34c9965db,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_lsg6E6O3ZFm1syYhgNCK0fXy.png,7b3e47bca946d3b48db81558d4e2a007d4db45fe799a4e79035b192e3bebc903,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-24-attempt-01-raw.png,7b3e47bca946d3b48db81558d4e2a007d4db45fe799a4e79035b192e3bebc903,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-24-attempt-01-alpha.png,cf6161156aabc42e8f52496b19bd5982c9f20be92f1f90537cc7b5b3b588c019,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-24.png,cf6161156aabc42e8f52496b19bd5982c9f20be92f1f90537cc7b5b3b588c019,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-24.png,cf6161156aabc42e8f52496b19bd5982c9f20be92f1f90537cc7b5b3b588c019,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-24-attempt-01-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,24,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
25,sniff,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-25-attempt-01.txt,65cabf24acf673bb01af7d30d7e7acdd4e866e3799b529d428041d5b72b6ac17,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_zt20Bfbfr2rN3HrE1myHxxXs.png,2ff5772a4993b6f52cdb8b7276773909776d10b64a7ba7d271bf566131b116b0,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-25-attempt-01-raw.png,2ff5772a4993b6f52cdb8b7276773909776d10b64a7ba7d271bf566131b116b0,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-25-attempt-01-alpha.png,f26c582d8928d823fd3458886f09a9eeb85f60225fa5360edeb56c1507a74d79,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-25.png,f26c582d8928d823fd3458886f09a9eeb85f60225fa5360edeb56c1507a74d79,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-25.png,f26c582d8928d823fd3458886f09a9eeb85f60225fa5360edeb56c1507a74d79,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-25-attempt-01-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,25,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
26,groom,02,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-26-attempt-02.txt,ebcf62ecc3e1c1d064bab39a8a2339002727203cd962f759671054c99487c550,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_86UuOH5L9eEGAtFiEuHqD3Nz.png,6ec96428a980cdb311e06b0cb36424ce4bb0aa854946168a2095e87904cb0e13,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-26-attempt-02-raw.png,6ec96428a980cdb311e06b0cb36424ce4bb0aa854946168a2095e87904cb0e13,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-26-attempt-02-alpha.png,1bf9d5a380aeb48f6bddd63499a2bbeaf8298de2a6a1cbf06e18a6b35d256fe6,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-26.png,1bf9d5a380aeb48f6bddd63499a2bbeaf8298de2a6a1cbf06e18a6b35d256fe6,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-26.png,1bf9d5a380aeb48f6bddd63499a2bbeaf8298de2a6a1cbf06e18a6b35d256fe6,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-26-attempt-02-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,26,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
27,groom,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-27-attempt-01.txt,ffcb91de1eca8e6e3b7c18044843aec54d3f28db1d0361efd5c94017d2105f67,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_s3dExl90eW9UeDDTzMW6QbvB.png,cd16a14253466ddcb7d7c7f3f0fc9672c733667e9a4921100f85f97793f8ae50,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-27-attempt-01-raw.png,cd16a14253466ddcb7d7c7f3f0fc9672c733667e9a4921100f85f97793f8ae50,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-27-attempt-01-alpha.png,e1a2c16da53ae7466e3b98c93af4d8e2439977ff60d3c966895aa9fac619dad4,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-27.png,e1a2c16da53ae7466e3b98c93af4d8e2439977ff60d3c966895aa9fac619dad4,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-27.png,e1a2c16da53ae7466e3b98c93af4d8e2439977ff60d3c966895aa9fac619dad4,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-27-attempt-01-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,27,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
28,groom,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-28-attempt-01.txt,1a154832487b164ac97440fbd2bf62ca7510077c116475628d83018030c21506,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_YKnt2NFRvI2uoLE9KYcDfd6C.png,e05db799984e13ce167cff8aaff8fc92cbc2553545eb2295e2332761f7ae9b77,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-28-attempt-01-raw.png,e05db799984e13ce167cff8aaff8fc92cbc2553545eb2295e2332761f7ae9b77,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-28-attempt-01-alpha.png,456075884c72985439450f17e4ff29fbe8ccca3b0ec5acfa0df2c7ae2e2ab37a,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-28.png,456075884c72985439450f17e4ff29fbe8ccca3b0ec5acfa0df2c7ae2e2ab37a,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-28.png,456075884c72985439450f17e4ff29fbe8ccca3b0ec5acfa0df2c7ae2e2ab37a,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-28-attempt-01-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,28,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
29,groom,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-29-attempt-01.txt,abcc3f99c609bc3db71965ccd1594d6d1a3f9d4556da9b4d94f335592797b1ba,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_bzWD50jXh3tiuKPq6GvK21ol.png,b5330b089d41e1f3f433e86e865b5cd6c8bc13bf00e25f413bbda2e507ab0e44,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-29-attempt-01-raw.png,b5330b089d41e1f3f433e86e865b5cd6c8bc13bf00e25f413bbda2e507ab0e44,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-29-attempt-01-alpha.png,bc473b2756ed1d1929adf5ecdafecd5e174c9d0b209aee9e4647862c98e68bc3,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-29.png,bc473b2756ed1d1929adf5ecdafecd5e174c9d0b209aee9e4647862c98e68bc3,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-29.png,bc473b2756ed1d1929adf5ecdafecd5e174c9d0b209aee9e4647862c98e68bc3,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-29-attempt-01-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,29,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
30,groom,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-30-attempt-01.txt,6c463370e7466f87d37fb54329e0707eeb6e145429df3f87b6c96158b71b7ef9,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_0UGOepYTMpTTJti4etVodlfC.png,06fc3b9c0510bf44f46d899aa119b28bb4bf14aff743f02dbd0da875c70dbc65,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-30-attempt-01-raw.png,06fc3b9c0510bf44f46d899aa119b28bb4bf14aff743f02dbd0da875c70dbc65,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-30-attempt-01-alpha.png,08173195d0fe8609301bd6991c2661b79f018fecb4df0399eac9c64b910a8d9d,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-30.png,08173195d0fe8609301bd6991c2661b79f018fecb4df0399eac9c64b910a8d9d,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-30.png,08173195d0fe8609301bd6991c2661b79f018fecb4df0399eac9c64b910a8d9d,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-30-attempt-01-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,30,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
31,groom,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-31-attempt-01.txt,341f7f794ce89219724bcd1fb6be4d63d38e83b4e0855d7730bed1a98d3a038f,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_rN4tOlXnrGaA3TrjOXRd4y8i.png,8a73b5f7fc638e961772e54c6516dcbb9f45afa77b6c4cfe068f0657fd82a2f5,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-31-attempt-01-raw.png,8a73b5f7fc638e961772e54c6516dcbb9f45afa77b6c4cfe068f0657fd82a2f5,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-31-attempt-01-alpha.png,8c57c76206cc2c83819fd0c3cd76684bddc728fc9a34c96f4fb7855abf69cc0a,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-31.png,8c57c76206cc2c83819fd0c3cd76684bddc728fc9a34c96f4fb7855abf69cc0a,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-31.png,8c57c76206cc2c83819fd0c3cd76684bddc728fc9a34c96f4fb7855abf69cc0a,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-31-attempt-01-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,31,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
32,turn,03,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-32-attempt-03.txt,29d838b8ce7664abed9663cfc0e24f0e6799bbfb8e378c8abbc4c905835bb92c,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_dUzfsJX2pMufmTKN9YaXisO7.png,68d451cc35e1e9308050ee9f5b99d96a2191d78302cb438cbe33ff16d84aa4ab,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-32-attempt-03-raw.png,68d451cc35e1e9308050ee9f5b99d96a2191d78302cb438cbe33ff16d84aa4ab,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-32-attempt-03-alpha.png,1753f8f828e47769db639efe786d169e090f4a84a3eada28b7885e0c2ca51bc8,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-32.png,1753f8f828e47769db639efe786d169e090f4a84a3eada28b7885e0c2ca51bc8,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-32.png,1753f8f828e47769db639efe786d169e090f4a84a3eada28b7885e0c2ca51bc8,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/turn-facing-correction-32-39/frame-32-attempt-03-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,32,rejected_official_motion_contract,rejected_official_motion_contract,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,2,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/turn-facing-correction-v6-32-39/canonical-post-promotion-v6.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
33,turn,03,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-33-attempt-03.txt,e604f0bc059986f29dc7d093e0c56abc24572e48fe48eebcd16d235c5422b0b6,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_i1Ld37cViLJGIAsTYDyHGdmr.png,7404bafd356c5afac321087f03a6f08f93251c8238c457e11a7da3e3a1533fb8,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-33-attempt-03-raw.png,7404bafd356c5afac321087f03a6f08f93251c8238c457e11a7da3e3a1533fb8,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-33-attempt-03-alpha.png,62638522f738a7338e1fabba232121aca08a77c4d9846f1d08d336789e3a0af4,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-33.png,62638522f738a7338e1fabba232121aca08a77c4d9846f1d08d336789e3a0af4,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-33.png,62638522f738a7338e1fabba232121aca08a77c4d9846f1d08d336789e3a0af4,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/turn-facing-correction-v4-32-39/frame-33-attempt-03-prepareframe.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,33,rejected_sequence_direction,rejected_sequence_direction,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/turn-facing-correction-v6-32-39/canonical-post-promotion-v6.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
34,turn,04,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-34-attempt-04.txt,c434b887cca08e72bfb16b813aff11e34fae3425de790fccf81911cc4a324c3c,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_adAKpJKgZUXOL9neF0de7YJJ.png,0e3a79346952f4b3c397c61b1855c7e6dca469c902cd2746c17be6cea83db7b5,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-34-attempt-04-raw.png,0e3a79346952f4b3c397c61b1855c7e6dca469c902cd2746c17be6cea83db7b5,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-34-attempt-04-alpha.png,6f5bd984c89cdceeaa6ac05ce7d52e5939539d599976ea868695cb36a486156b,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-34.png,6f5bd984c89cdceeaa6ac05ce7d52e5939539d599976ea868695cb36a486156b,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-34.png,6f5bd984c89cdceeaa6ac05ce7d52e5939539d599976ea868695cb36a486156b,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/turn-facing-correction-v5-32-39/frame-34-attempt-04-rejection.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,34,rejected_target_height,rejected_target_height,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/turn-facing-correction-v6-32-39/canonical-post-promotion-v6.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
